policy,dataset,subject,patch_index,start_x,start_y,start_z,nodes,edges,topology_nodes,degree2_nodes,boundary_nodes
radius_2x_c095,ixi,IXI068-Guys-0756-MRA_IXI-Guys,121,215,240,36,75,65,16,42,17
radius_2x_c095,ixi,IXI068-Guys-0756-MRA_IXI-Guys,122,215,280,0,11,9,4,5,2
radius_2x_c095,ixi,IXI068-Guys-0756-MRA_IXI-Guys,123,215,280,36,8,7,3,4,1
radius_2x_c095,ixi,IXI068-Guys-0756-MRA_IXI-Guys,124,215,308,0,0,0,0,0,0
radius_2x_c095,ixi,IXI068-Guys-0756-MRA_IXI-Guys,125,215,308,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,0,0,0,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,1,0,0,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,2,0,40,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,3,0,40,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,4,0,80,0,19,15,2,11,6
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,5,0,80,36,67,65,12,49,6
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,6,0,120,0,58,55,10,37,11
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,7,0,120,36,130,130,23,96,11
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,8,0,160,0,78,76,13,53,12
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,9,0,160,36,137,134,23,103,11
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,10,0,200,0,106,100,21,64,21
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,11,0,200,36,150,139,25,97,28
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,12,0,240,0,46,41,10,25,11
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,13,0,240,36,62,57,13,39,10
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,14,0,279,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,15,0,279,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,16,40,0,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,17,40,0,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,18,40,40,0,8,6,1,4,3
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,19,40,40,36,11,9,2,5,4
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,20,40,80,0,16,12,4,8,4
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,21,40,80,36,23,18,5,13,5
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,22,40,120,0,54,46,11,27,16
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,23,40,120,36,54,48,7,33,14
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,24,40,160,0,75,72,16,42,17
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,25,40,160,36,74,72,12,49,13
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,26,40,200,0,103,105,20,69,14
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,27,40,200,36,103,100,17,70,16
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,28,40,240,0,54,52,8,37,9
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,29,40,240,36,53,51,9,36,8
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,30,40,279,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,31,40,279,36,2,1,1,0,1
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,32,80,0,0,5,4,0,3,2
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,33,80,0,36,18,17,4,10,4
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,34,80,40,0,29,26,1,23,5
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,35,80,40,36,43,42,5,33,5
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,36,80,80,0,44,39,7,30,7
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,37,80,80,36,53,47,8,37,8
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,38,80,120,0,42,37,12,23,7
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,39,80,120,36,51,44,7,33,11
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,40,80,160,0,64,59,17,33,14
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,41,80,160,36,65,64,11,42,12
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,42,80,200,0,81,87,22,49,10
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,43,80,200,36,120,132,35,73,12
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,44,80,240,0,71,76,20,41,10
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,45,80,240,36,117,123,30,74,13
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,46,80,279,0,17,13,2,7,8
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,47,80,279,36,79,72,11,59,9
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,48,120,0,0,6,5,1,4,1
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,49,120,0,36,11,9,2,7,2
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,50,120,40,0,29,28,4,23,2
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,51,120,40,36,34,32,4,26,4
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,52,120,80,0,54,51,12,37,5
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,53,120,80,36,55,52,11,38,6
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,54,120,120,0,41,35,11,22,8
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,55,120,120,36,49,42,10,28,11
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,56,120,160,0,72,72,21,40,11
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,57,120,160,36,65,64,13,42,10
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,58,120,200,0,72,78,22,41,9
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,59,120,200,36,119,130,35,70,14
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,60,120,240,0,71,77,21,41,9
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,61,120,240,36,121,129,31,80,10
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,62,120,279,0,22,19,3,12,7
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,63,120,279,36,77,71,10,57,10
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,64,160,0,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,65,160,0,36,10,8,2,6,2
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,66,160,40,0,7,6,2,3,2
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,67,160,40,36,26,20,7,12,7
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,68,160,80,0,23,19,3,13,7
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,69,160,80,36,25,20,4,13,8
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,70,160,120,0,51,45,8,31,12
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,71,160,120,36,50,46,6,34,10
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,72,160,160,0,103,103,29,60,14
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,73,160,160,36,106,105,26,63,17
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,74,160,200,0,96,96,22,64,10
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,75,160,200,36,95,91,19,63,13
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,76,160,240,0,35,33,6,26,3
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,77,160,240,36,41,39,6,32,3
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,78,160,279,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,79,160,279,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,80,200,0,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,81,200,0,36,14,12,2,10,2
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,82,200,40,0,6,5,0,4,2
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,83,200,40,36,37,33,7,27,3
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,84,200,80,0,50,51,10,36,4
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,85,200,80,36,85,85,16,65,4
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,86,200,120,0,60,61,15,38,7
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,87,200,120,36,109,105,19,77,13
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,88,200,160,0,101,104,26,64,11
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,89,200,160,36,155,153,33,106,16
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,90,200,200,0,62,57,12,33,17
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,91,200,200,36,91,84,15,56,20
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,92,200,240,0,11,7,2,3,6
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,93,200,240,36,17,13,2,9,6
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,94,200,279,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,95,200,279,36,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,0,0,0,0,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,1,0,0,36,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,2,0,40,0,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,3,0,40,36,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,4,0,80,0,19,15,2,11,6
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,5,0,80,36,67,65,12,49,6
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,6,0,120,0,58,55,10,37,11
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,7,0,120,36,130,130,23,96,11
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,8,0,160,0,76,74,13,51,12
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,9,0,160,36,134,131,23,100,11
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,10,0,200,0,105,99,21,63,21
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,11,0,200,36,148,137,25,95,28
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,12,0,240,0,47,42,10,26,11
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,13,0,240,36,63,58,13,40,10
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,14,0,279,0,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,15,0,279,36,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,16,40,0,0,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,17,40,0,36,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,18,40,40,0,8,6,1,4,3
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,19,40,40,36,11,9,2,5,4
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,20,40,80,0,16,12,4,8,4
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,21,40,80,36,23,18,5,13,5
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,22,40,120,0,54,46,11,27,16
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,23,40,120,36,54,48,7,33,14
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,24,40,160,0,72,69,16,39,17
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,25,40,160,36,70,68,12,45,13
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,26,40,200,0,103,105,20,69,14
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,27,40,200,36,101,98,17,68,16
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,28,40,240,0,56,54,8,39,9
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,29,40,240,36,54,52,9,37,8
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,30,40,279,0,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,31,40,279,36,2,1,1,0,1
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,32,80,0,0,5,4,0,3,2
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,33,80,0,36,18,17,4,10,4
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,34,80,40,0,29,26,1,23,5
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,35,80,40,36,43,42,5,33,5
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,36,80,80,0,44,39,7,30,7
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,37,80,80,36,53,47,8,37,8
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,38,80,120,0,42,37,12,23,7
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,39,80,120,36,51,44,7,33,11
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,40,80,160,0,65,60,17,34,14
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,41,80,160,36,64,63,11,41,12
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,42,80,200,0,81,87,22,49,10
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,43,80,200,36,117,129,35,70,12
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,44,80,240,0,72,77,20,42,10
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,45,80,240,36,118,124,30,75,13
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,46,80,279,0,17,13,2,7,8
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,47,80,279,36,81,74,11,61,9
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,48,120,0,0,6,5,1,4,1
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,49,120,0,36,11,9,2,7,2
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,50,120,40,0,29,28,4,23,2
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,51,120,40,36,34,32,4,26,4
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,52,120,80,0,54,51,12,37,5
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,53,120,80,36,55,52,11,38,6
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,54,120,120,0,41,35,11,22,8
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,55,120,120,36,49,42,10,28,11
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,56,120,160,0,73,73,21,41,11
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,57,120,160,36,65,64,13,42,10
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,58,120,200,0,71,77,22,40,9
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,59,120,200,36,117,128,35,68,14
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,60,120,240,0,71,77,21,41,9
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,61,120,240,36,122,130,31,81,10
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,62,120,279,0,22,19,3,12,7
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,63,120,279,36,79,73,10,59,10
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,64,160,0,0,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,65,160,0,36,10,8,2,6,2
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,66,160,40,0,7,6,2,3,2
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,67,160,40,36,26,20,7,12,7
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,68,160,80,0,23,19,3,13,7
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,69,160,80,36,25,20,4,13,8
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,70,160,120,0,51,45,8,31,12
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,71,160,120,36,50,46,6,34,10
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,72,160,160,0,101,101,29,58,14
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,73,160,160,36,104,103,26,61,17
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,74,160,200,0,96,96,22,64,10
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,75,160,200,36,94,90,19,62,13
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,76,160,240,0,35,33,6,26,3
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,77,160,240,36,40,38,6,31,3
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,78,160,279,0,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,79,160,279,36,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,80,200,0,0,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,81,200,0,36,14,12,2,10,2
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,82,200,40,0,6,5,0,4,2
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,83,200,40,36,37,33,7,27,3
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,84,200,80,0,50,51,10,36,4
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,85,200,80,36,85,85,16,65,4
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,86,200,120,0,60,61,15,38,7
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,87,200,120,36,109,105,19,77,13
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,88,200,160,0,99,102,26,62,11
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,89,200,160,36,153,151,33,104,16
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,90,200,200,0,62,57,12,33,17
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,91,200,200,36,90,83,15,55,20
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,92,200,240,0,11,7,2,3,6
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,93,200,240,36,16,12,2,8,6
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,94,200,279,0,0,0,0,0,0
radius_2x_c095,ixi,IXI077-Guys-0752-MRA_IXI-Guys,95,200,279,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,0,0,0,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,1,0,0,36,9,7,2,5,2
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,2,0,40,0,5,4,2,3,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,3,0,40,36,42,39,8,30,4
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,4,0,80,0,3,2,1,1,1
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,5,0,80,36,44,40,11,28,5
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,6,0,120,0,10,7,2,4,4
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,7,0,120,36,84,84,22,56,6
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,8,0,160,0,45,42,12,22,11
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,9,0,160,36,122,124,28,85,9
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,10,0,200,0,104,104,30,52,22
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,11,0,200,36,127,124,28,81,18
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,12,0,240,0,109,115,36,58,15
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,13,0,240,36,102,102,28,60,14
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,14,0,280,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,15,0,280,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,16,0,320,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,17,0,320,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,18,0,334,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,19,0,334,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,20,40,0,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,21,40,0,36,14,11,3,8,3
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,22,40,40,0,7,5,1,3,3
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,23,40,40,36,28,24,6,18,4
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,24,40,80,0,9,8,0,7,2
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,25,40,80,36,8,5,1,2,5
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,26,40,120,0,12,10,0,8,4
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,27,40,120,36,18,17,2,12,4
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,28,40,160,0,41,38,11,20,10
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,29,40,160,36,62,59,15,37,10
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,30,40,200,0,80,81,19,43,18
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,31,40,200,36,72,67,12,43,17
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,32,40,240,0,109,118,31,71,7
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,33,40,240,36,81,78,17,50,14
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,34,40,280,0,15,13,2,9,4
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,35,40,280,36,14,12,2,8,4
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,36,40,320,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,37,40,320,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,38,40,334,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,39,40,334,36,0,0,0,0,0
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,40,80,0,0,4,3,1,2,1
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,41,80,0,36,9,7,3,5,1
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,42,80,40,0,21,17,5,13,3
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,43,80,40,36,21,17,6,13,2
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,44,80,80,0,32,28,5,22,5
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,45,80,80,36,22,19,4,14,4
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,46,80,120,0,40,36,5,26,9
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,47,80,120,36,20,16,1,12,7
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,48,80,160,0,38,34,8,20,10
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,49,80,160,36,15,12,0,9,6
radius_1p5x_c095,ixi,IXI106-Guys-0760-MRA_IXI-Guys,50,80,200,0,35,31,8,15,12
